"id","o_tract","d_tract","time_start_hhmm","d_purpose","mode","count"
"8252",53033007500,53033007900,13,1,4,4
"8253",53033007500,53033007900,14,1,1,1
"8254",53033007500,53033007900,14,3,1,1
"8255",53033007500,53033007900,14,3,3,1
"8256",53033007500,53033007900,15,1,1,1
"8257",53033007500,53033007900,15,1,4,1
"8258",53033007500,53033007900,15,4,1,1
"8259",53033007500,53033007900,16,1,4,2
"8260",53033007500,53033007900,17,3,4,1
"8261",53033007500,53033007900,18,4,4,1
"8262",53033007500,53033007900,18,4,4,2
"8263",53033007500,53033007900,19,1,1,1
"8264",53033007500,53033007900,19,1,2,1
"8265",53033007500,53033007900,19,3,4,1
"8266",53033007500,53033007900,20,1,4,2
"8267",53033007500,53033007900,20,3,4,1
"8268",53033007500,53033007900,20,4,4,1
"8269",53033007500,53033007900,21,4,4,1
"8270",53033007500,53033007900,21,4,4,1
"8271",53033007500,53033008001,14,3,1,1
"8272",53033007500,53033008001,17,4,1,1
"8273",53033007500,53033008001,20,1,4,1
"8274",53033007500,53033008001,23,1,1,1
"8275",53033007500,53033008002,16,1,4,1
"8276",53033007500,53033008002,17,4,4,1
"8277",53033007500,53033008100,5,2,3,1
"8278",53033007500,53033008100,7,2,3,1
"8279",53033007500,53033008100,8,2,1,1
"8280",53033007500,53033008100,8,2,4,1
"8281",53033007500,53033008100,8,2,3,3
"8282",53033007500,53033008100,8,4,1,1
"8283",53033007500,53033008100,8,4,2,1
"8284",53033007500,53033008100,9,2,4,1
"8285",53033007500,53033008100,11,2,4,1
"8286",53033007500,53033008100,11,3,3,1
"8287",53033007500,53033008100,12,4,3,1
"8288",53033007500,53033008100,13,3,4,1
"8289",53033007500,53033008100,13,3,3,1
"8290",53033007500,53033008100,14,2,1,1
"8291",53033007500,53033008100,16,3,4,1
"8292",53033007500,53033008100,16,4,1,1
"8293",53033007500,53033008100,17,3,3,1
"8294",53033007500,53033008200,4,2,4,1
"8295",53033007500,53033008200,7,2,1,1
"8296",53033007500,53033008200,8,2,4,1
"8297",53033007500,53033008200,10,4,3,1
"8298",53033007500,53033008200,12,4,2,1
"8299",53033007500,53033008200,13,4,4,1
"8300",53033007500,53033008200,14,4,3,1
"8301",53033007500,53033008200,19,1,4,1
"8302",53033007500,53033008300,7,1,1,1
"8303",53033007500,53033008300,8,2,4,1
"8304",53033007500,53033008300,9,2,3,1
"8305",53033007500,53033008300,10,1,4,1
"8306",53033007500,53033008300,11,4,4,1
"8307",53033007500,53033008300,12,1,3,1
"8308",53033007500,53033008300,12,2,4,1
"8309",53033007500,53033008300,15,1,4,1
"8310",53033007500,53033008300,16,4,4,1
"8311",53033007500,53033008300,17,4,4,1
"8312",53033007500,53033008400,0,4,4,1
"8313",53033007500,53033008400,6,4,4,1
"8314",53033007500,53033008400,8,4,4,1
"8315",53033007500,53033008400,9,1,1,1
"8316",53033007500,53033008400,11,1,4,1
"8317",53033007500,53033008400,11,4,3,1
"8318",53033007500,53033008400,12,3,4,1
"8319",53033007500,53033008400,12,3,4,1
"8320",53033007500,53033008400,12,4,4,1
"8321",53033007500,53033008400,13,1,4,1
"8322",53033007500,53033008400,13,4,4,1
"8323",53033007500,53033008400,13,4,3,1
"8324",53033007500,53033008400,14,4,3,1
"8325",53033007500,53033008400,14,4,4,1
"8326",53033007500,53033008400,15,1,4,1
"8327",53033007500,53033008400,16,1,4,1
"8328",53033007500,53033008400,17,3,4,1
"8329",53033007500,53033008400,17,4,4,1
"8330",53033007500,53033008400,18,1,1,2
"8331",53033007500,53033008400,18,3,4,1
"8332",53033007500,53033008400,18,4,1,1
"8333",53033007500,53033008400,18,4,1,1
"8334",53033007500,53033008400,19,1,4,1
"8335",53033007500,53033008400,20,1,3,1
"8336",53033007500,53033008400,20,3,4,2
"8337",53033007500,53033008400,21,4,4,1
"8338",53033007500,53033008500,7,2,2,1
"8339",53033007500,53033008500,7,2,3,1
"8340",53033007500,53033008500,11,4,1,1
"8341",53033007500,53033008500,12,2,5,1
"8342",53033007500,53033008500,18,4,1,1
"8343",53033007500,53033008500,19,1,4,2
"8344",53033007500,53033008500,20,1,3,1
"8345",53033007500,53033008500,21,1,1,1
"8346",53033007500,53033008600,9,3,1,1
"8347",53033007500,53033008600,9,4,1,1
"8348",53033007500,53033008600,10,3,4,1
"8349",53033007500,53033008600,13,4,1,1
"8350",53033007500,53033008600,13,4,1,1
"8351",53033007500,53033008600,13,4,1,1
"8352",53033007500,53033008600,15,4,1,1
"8353",53033007500,53033008600,16,1,4,1
"8354",53033007500,53033008600,16,1,3,1
"8355",53033007500,53033008600,16,4,1,1
"8356",53033007500,53033008600,17,4,4,1
"8357",53033007500,53033008600,17,4,4,1
"8358",53033007500,53033008600,18,4,1,2
"8359",53033007500,53033008600,20,4,1,1
"8360",53033007500,53033008600,21,1,1,1
"8361",53033007500,53033008600,21,4,4,1
"8362",53033007500,53033008700,9,4,4,1
"8363",53033007500,53033008700,12,1,4,1
"8364",53033007500,53033008700,19,1,4,1
"8365",53033007500,53033008800,7,2,1,1
"8366",53033007500,53033008800,17,3,3,2
"8367",53033007500,53033009000,11,2,1,1
"8368",53033007500,53033009100,20,4,1,1
"8369",53033007500,53033009200,11,1,3,1
"8370",53033007500,53033009200,17,1,2,1
"8371",53033007500,53033009300,5,2,1,1
"8372",53033007500,53033009300,6,2,4,1
"8373",53033007500,53033009300,7,2,1,1
"8374",53033007500,53033009300,7,2,4,1
"8375",53033007500,53033009300,10,1,1,2
"8376",53033007500,53033009300,10,3,1,1
"8377",53033007500,53033009300,11,4,1,1
"8378",53033007500,53033009300,13,2,1,1
"8379",53033007500,53033009300,13,4,3,1
"8380",53033007500,53033009400,8,2,1,1
"8381",53033007500,53033009400,21,1,3,1
"8382",53033007500,53033009400,23,1,1,2
"8383",53033007500,53033009500,8,2,1,1
"8384",53033007500,53033010002,13,1,1,1
"8385",53033007500,53033010002,17,2,1,1
"8386",53033007500,53033010100,17,1,1,1
"8387",53033007500,53033010300,20,1,1,1
"8388",53033007500,53033010402,13,2,1,1
"8389",53033007500,53033010500,18,4,3,1
"8390",53033007500,53033010900,9,2,3,1
"8391",53033007500,53033011800,10,4,1,1
"8392",53033007600,53033000100,17,1,3,1
"8393",53033007600,53033000900,10,4,1,1
"8394",53033007600,53033001200,13,3,1,1
"8395",53033007600,53033001300,14,1,1,1
"8396",53033007600,53033001300,16,1,1,1
"8397",53033007600,53033001900,16,1,3,1
"8398",53033007600,53033004100,6,2,2,1
"8399",53033007600,53033004100,8,2,1,1
"8400",53033007600,53033004600,15,1,5,1
"8401",53033007600,53033004600,16,4,1,1
"8402",53033007600,53033004700,8,2,1,1
"8403",53033007600,53033004800,12,1,1,1
"8404",53033007600,53033004900,10,4,1,1
"8405",53033007600,53033004900,20,4,2,1
"8406",53033007600,53033004900,21,4,1,1
"8407",53033007600,53033005200,10,2,1,1
"8408",53033007600,53033005302,5,2,1,1
"8409",53033007600,53033005302,7,2,3,1
"8410",53033007600,53033005400,12,2,1,1
"8411",53033007600,53033005801,7,2,1,1
"8412",53033007600,53033006000,10,4,1,1
"8413",53033007600,53033006200,6,4,4,1
"8414",53033007600,53033006200,12,4,4,1
"8415",53033007600,53033006200,14,1,1,1
"8416",53033007600,53033006200,16,4,4,1
"8417",53033007600,53033006200,17,4,4,1
"8418",53033007600,53033006200,19,1,1,2
"8419",53033007600,53033006200,19,4,1,1
"8420",53033007600,53033006400,8,4,1,1
"8421",53033007600,53033006400,8,4,1,1
"8422",53033007600,53033006400,9,4,1,1
"8423",53033007600,53033006400,15,4,1,1
"8424",53033007600,53033006500,7,4,4,1
"8425",53033007600,53033006500,10,1,4,1
"8426",53033007600,53033006500,16,4,4,2
"8427",53033007600,53033006500,18,4,4,1
"8428",53033007600,53033006500,20,4,4,1
"8429",53033007600,53033006700,16,1,1,1
"8430",53033007600,53033007100,17,4,3,1
"8431",53033007600,53033007100,18,4,1,1
"8432",53033007600,53033007100,20,1,1,1
"8433",53033007600,53033007200,8,2,4,1
"8434",53033007600,53033007200,8,4,1,1
"8435",53033007600,53033007200,14,4,3,1
"8436",53033007600,53033007200,21,1,4,2
"8437",53033007600,53033007300,8,2,3,1
"8438",53033007600,53033007300,21,1,3,1
"8439",53033007600,53033007401,9,4,1,1
"8440",53033007600,53033007401,13,4,2,1
"8441",53033007600,53033007401,16,1,4,1
"8442",53033007600,53033007401,18,1,4,1
"8443",53033007600,53033007401,19,4,4,1
"8444",53033007600,53033007402,20,4,4,2
"8445",53033007600,53033007500,8,1,4,1
"8446",53033007600,53033007500,8,2,4,1
"8447",53033007600,53033007500,9,2,4,1
"8448",53033007600,53033007500,11,1,4,1
"8449",53033007600,53033007500,11,4,2,1
"8450",53033007600,53033007500,12,1,1,1
"8451",53033007600,53033007500,12,1,4,1
"8452",53033007600,53033007500,12,2,4,1
"8453",53033007600,53033007500,13,3,4,1
"8454",53033007600,53033007500,14,1,4,1
"8455",53033007600,53033007500,14,3,4,1
"8456",53033007600,53033007500,15,3,4,2
"8457",53033007600,53033007500,15,4,4,1
"8458",53033007600,53033007500,16,1,4,2
"8459",53033007600,53033007500,17,4,4,3
"8460",53033007600,53033007500,18,1,4,2
"8461",53033007600,53033007500,19,3,4,1
"8462",53033007600,53033007500,20,1,4,3
"8463",53033007600,53033007500,21,1,4,2
"8464",53033007600,53033007500,23,1,1,1
"8465",53033007600,53033007500,23,1,4,1
"8466",53033007600,53033007600,5,1,2,1
"8467",53033007600,53033007600,5,1,4,1
"8468",53033007600,53033007600,5,4,2,1
"8469",53033007600,53033007600,5,4,4,1
"8470",53033007600,53033007600,7,4,1,1
"8471",53033007600,53033007600,7,4,1,1
"8472",53033007600,53033007600,9,1,1,1
"8473",53033007600,53033007600,9,4,4,1
"8474",53033007600,53033007600,11,1,4,1
"8475",53033007600,53033007600,11,3,4,1
"8476",53033007600,53033007600,11,4,4,1
"8477",53033007600,53033007600,13,1,4,1
"8478",53033007600,53033007600,13,3,1,1
"8479",53033007600,53033007600,13,4,4,1
"8480",53033007600,53033007600,13,4,4,1
"8481",53033007600,53033007600,14,1,4,1
"8482",53033007600,53033007600,18,3,1,2
"8483",53033007600,53033007600,18,4,4,1
"8484",53033007600,53033007600,19,1,4,2
"8485",53033007600,53033007600,19,4,4,1
"8486",53033007600,53033007600,19,4,4,1
